Season,First Name,Last Name,Team,Age,PP,2P,WAR,GB,GP,PA,AB,H,HR,AVG,OBP,SLG,OPS,R,1B,2B,3B,RBI,XBH,SB,CS,BB,K,wOBA,ISO,BABIP,SH,SF,TB,HBP,E,PB,PA/G,AB/HR,K%,BB%,XBH%,wRAA,wSB,Def,Pos,Corr,RAA,WAA,WAR,qAVG,Aggr,SB%,RS%,E/GF,PB/GF,adjBA
1,Turner,Waller,BSD,25,CF,1B/OF,2.7,75,80,267,225,63,4,.280,.391,.413,.804,29,41,18,0,18,22,3,1,37,33,.362,.133,.314,1,0,93,4,0,0,3.3,56.3,0.147,.139,.349,8.53,0.09,0.92,-0.61,0.310,9.23,0.91,2.7,0.280,0.049,0.750,0.250,0.000,0.000,0.268
1,Aubree,Roundhouse,BBR,29,RF,LF,2.5,77,80,272,231,60,10,.260,.359,.450,.809,33,37,12,1,32,23,13,1,33,47,.357,.190,.284,2,2,104,4,0,0,3.4,23.1,0.203,.121,.383,6.18,2.10,1.23,-2.82,0.316,7.01,0.69,2.5,0.260,0.189,0.929,0.264,0.000,0.000,0.269
1,Alaya,Torres,MTL,31,CF,1B/OF,3.2,80,80,288,250,69,15,.276,.366,.536,.902,43,36,16,2,43,33,3,3,33,34,.390,.260,.267,1,1,134,3,0,0,3.6,16.7,0.136,.115,.478,12.71,-0.80,0.98,-0.66,0.334,12.56,1.23,3.2,0.276,0.083,0.500,0.311,0.000,0.000,0.301
1,Paulie,Calabrese,CAS,28,3B,SS,5.7,79,80,292,258,98,17,.380,.452,.647,1.099,48,64,16,1,52,34,4,1,32,44,.473,.267,.411,0,0,167,2,0,0,3.7,15.2,0.171,.110,.347,32.74,0.28,4.07,0.06,0.339,37.49,3.68,5.7,0.380,0.051,0.800,0.270,0.000,0.000,0.295
1,Gale,Huerta,SPT,25,LF,1B/OF,2.1,70,80,249,217,54,9,.249,.341,.424,.765,31,35,9,1,33,19,0,0,31,45,.339,.175,.274,0,1,92,0,1,0,3.1,24.1,0.207,.124,.352,3.33,-0.05,0.31,0.55,0.289,4.43,0.43,2.1,0.249,0.000,0.000,0.289,0.016,0.000,0.267
1,Ford,Dupree,BOS,29,CF,OF,2.0,80,80,287,251,69,10,.275,.355,.434,.790,34,49,10,0,32,20,1,1,31,30,.349,.159,.276,0,3,109,2,2,0,3.6,25.1,0.12,.108,.290,1.77,-0.31,-0.62,-0.87,0.333,0.30,0.03,2.0,0.275,0.024,0.500,0.261,0.028,0.000,0.292
1,Clayton,Rose,SPT,31,3B,,3.7,75,80,272,238,75,11,.315,.393,.534,.927,44,45,19,0,32,30,2,1,31,34,.402,.218,.328,0,2,127,1,5,0,3.4,21.6,0.143,.114,.400,17.30,-0.11,0.00,1.17,0.316,18.68,1.83,3.7,0.315,0.039,0.667,0.344,0.075,0.000,0.289
1,Vivian,Knox,CAS,33,SS,3B,2.9,71,80,252,219,68,8,.311,.393,.452,.845,29,53,7,0,41,15,0,0,30,55,.374,.142,.380,0,2,99,1,1,0,3.2,27.4,0.251,.119,.221,8.49,-0.06,3.01,0.57,0.292,12.31,1.21,2.9,0.311,0.000,0.000,0.231,0.016,0.000,0.250
1,Special,Witness,CDMX,29,1B,LF,1.5,76,80,265,226,55,8,.243,.335,.398,.733,29,36,11,0,37,19,0,0,29,53,.326,.155,.278,2,4,90,4,2,0,3.3,28.3,0.235,.109,.345,-0.77,-0.05,-1.02,-1.12,0.308,-2.64,-0.26,1.5,0.243,0.000,0.000,0.263,0.030,0.000,0.254
1,Carlos,Christensen,HAV,31,RF,LF,1.6,76,80,251,216,54,9,.250,.340,.435,.775,36,32,13,0,29,22,4,2,29,38,.341,.185,.262,1,3,94,2,2,0,3.1,24.0,0.176,.116,.407,2.34,-0.15,-0.36,-2.79,0.291,-0.66,-0.06,1.6,0.250,0.095,0.667,0.355,0.030,0.000,0.276
1,Lennox,Blake,SEO,31,1B,3B,1.6,73,80,229,194,52,6,.268,.370,.407,.777,22,38,7,1,25,14,0,0,29,42,.348,.139,.313,2,1,79,3,0,0,2.9,32.3,0.216,.127,.269,0.59,-0.05,1.35,-1.27,0.266,0.89,0.09,1.6,0.268,0.000,0.000,0.205,0.000,0.000,0.257
1,Jayleen,Franks,CHI,24,LF,,2.0,77,80,277,246,66,5,.268,.344,.382,.726,27,48,13,0,27,18,2,1,29,43,.325,.114,.307,1,1,94,0,0,0,3.5,49.2,0.175,.105,.273,0.12,-0.11,0.79,-0.02,0.321,1.11,0.11,2.0,0.268,0.039,0.667,0.244,0.000,0.000,0.262
1,Bitzer,Kirk,NYN,28,RF,LF,3.0,77,80,275,238,74,10,.311,.393,.513,.905,38,46,18,0,34,28,0,0,29,50,.394,.202,.354,0,3,122,5,2,0,3.4,23.8,0.21,.105,.378,14.15,-0.06,-0.34,-2.82,0.319,11.25,1.10,3.0,0.311,0.000,0.000,0.286,0.029,0.000,0.266
1,Joe,Giovanni,CAS,25,CF,OF,5.2,77,80,286,255,99,16,.388,.451,.651,1.102,58,66,15,2,46,33,23,6,29,44,.473,.263,.423,0,1,166,1,1,0,3.6,15.9,0.173,.101,.333,32.11,1.83,0.13,-0.84,0.332,33.57,3.29,5.2,0.388,0.302,0.793,0.372,0.015,0.000,0.292
1,Giovanni,Bombso,MSLA,30,3B,SS,1.2,77,80,272,240,58,7,.242,.325,.388,.712,23,37,14,0,34,21,0,2,28,50,.318,.146,.277,1,1,93,2,9,0,3.4,34.3,0.208,.103,.362,-2.58,-0.95,-3.12,0.06,0.316,-6.27,-0.62,1.2,0.242,0.030,0.000,0.198,0.131,0.000,0.258
1,Hemi,Berger,MTL,32,CF,OF,1.5,79,80,247,214,53,7,.248,.348,.369,.717,34,41,5,0,27,12,13,3,28,60,.326,.121,.313,0,0,79,5,2,0,3.1,30.6,0.28,.113,.226,-1.65,1.20,-0.63,-0.86,0.287,-1.66,-0.16,1.5,0.248,0.216,0.813,0.342,0.028,0.000,0.239
1,Arena,Rathskeller,PIT,27,2B,SS,3.2,79,80,302,271,75,11,.277,.348,.472,.820,48,47,14,3,35,28,26,4,28,41,.359,.196,.291,0,1,128,2,5,0,3.8,24.6,0.151,.093,.373,8.05,3.34,-0.08,-0.19,0.350,11.47,1.13,3.2,0.277,0.390,0.867,0.394,0.071,0.000,0.283
1,Kyler,Night,SEO,29,CF,OF,1.5,76,80,257,224,67,2,.299,.380,.375,.755,31,55,9,1,15,12,12,4,28,33,.341,.076,.342,2,1,84,2,3,0,3.2,112.0,0.147,.109,.179,-0.76,0.54,-1.45,-0.83,0.298,-2.21,-0.22,1.5,0.299,0.188,0.750,0.305,0.044,0.000,0.262
1,Kendall,Savage,MSLA,29,RF,C,1.2,68,80,226,195,45,1,.231,.327,.318,.645,23,32,10,2,17,13,12,4,27,61,.295,.087,.326,0,2,62,2,0,0,2.8,195.0,0.313,.119,.289,-6.23,0.56,1.01,0.47,0.262,-3.92,-0.39,1.2,0.231,0.262,0.750,0.301,0.000,0.000,0.210
1,Adalynn,Dunn,JSB,32,SS,3B,2.1,76,80,245,215,55,5,.256,.343,.405,.748,29,33,17,0,23,22,0,0,27,53,.333,.149,.316,0,1,87,2,2,0,3.1,43.0,0.247,.110,.400,1.58,-0.04,2.49,0.61,0.284,4.93,0.48,2.1,0.256,0.000,0.000,0.304,0.030,0.000,0.242
1,Diego,Trejo,NYN,33,3B,1B,2.3,76,80,266,236,62,13,.263,.338,.458,.796,31,42,7,0,39,20,0,0,27,48,.349,.195,.277,0,2,108,1,2,0,3.3,18.2,0.203,.102,.323,4.01,-0.05,1.74,-0.50,0.309,5.50,0.54,2.3,0.263,0.000,0.000,0.234,0.030,0.000,0.278
1,Memphis,Horton,CAR,36,1B,,1.9,71,80,249,213,58,12,.272,.360,.465,.825,25,41,5,0,35,17,1,1,27,34,.363,.192,.271,2,3,99,4,1,0,3.1,17.8,0.16,.108,.293,4.19,-0.30,-0.27,-2.11,0.289,1.80,0.18,1.9,0.272,0.028,0.500,0.169,0.016,0.000,0.292
1,Phineas,Lagrange,HON,22,SS,3B,2.6,77,80,284,254,69,8,.272,.346,.449,.795,40,42,17,2,20,27,3,1,27,48,.350,.177,.308,1,0,114,2,9,0,3.6,31.8,0.189,.095,.391,8.57,0.10,-2.96,0.62,0.330,6.65,0.65,2.6,0.272,0.056,0.750,0.356,0.131,0.000,0.265
1,Tyler,Tapia,NYF,28,SS,IF,2.4,80,80,282,247,68,9,.275,.346,.449,.796,33,43,16,0,34,25,2,0,27,61,.348,.174,.326,2,4,111,2,7,0,3.5,27.4,0.247,.096,.368,4.15,0.35,-1.07,1.00,0.327,4.75,0.47,2.4,0.275,0.028,1.000,0.273,0.098,0.000,0.251
1,Nicholas,Palacios,BSD,22,LF,OF,3.3,78,80,288,255,78,12,.306,.378,.502,.880,47,52,14,0,43,26,5,4,27,35,.385,.196,.314,0,2,128,4,2,0,3.6,21.3,0.137,.094,.333,14.26,-0.86,-0.44,0.71,0.334,14.01,1.37,3.3,0.306,0.108,0.556,0.361,0.029,0.000,0.292
1,Easton,Middleman,SCS,25,SS,2B,1.2,77,80,264,233,46,14,.197,.281,.408,.689,31,25,7,0,41,21,3,2,26,54,.304,.210,.192,1,2,95,2,3,0,3.3,16.6,0.232,.098,.457,-6.52,-0.34,1.54,-0.74,0.306,-5.75,-0.56,1.2,0.197,0.094,0.600,0.283,0.044,0.000,0.273
1,Clint,Drapes,MSLA,33,1B,,1.0,70,80,243,209,44,8,.211,.310,.373,.683,34,26,10,0,26,18,0,0,26,41,.307,.163,.222,1,2,78,5,1,0,3.0,26.1,0.196,.107,.409,-4.56,-0.04,-0.28,-2.08,0.282,-6.67,-0.65,1.0,0.211,0.000,0.000,0.388,0.016,0.000,0.268
1,Mew,Dewpole,BSD,25,1B,,0.5,77,80,271,244,52,4,.213,.292,.295,.587,23,40,8,0,23,12,1,1,26,43,.269,.082,.244,0,0,72,1,1,0,3.4,61.0,0.176,.096,.231,-11.59,-0.30,-0.23,-2.29,0.314,-14.08,-1.38,0.5,0.213,0.030,0.500,0.253,0.015,0.000,0.259
1,Donald,Stanton,MTL,30,3B,SS,1.1,70,78,227,198,54,6,.273,.354,.404,.758,26,41,6,1,29,13,0,1,26,30,.337,.131,.293,1,2,80,0,11,0,2.9,33.0,0.152,.115,.241,0.59,-0.50,-5.06,0.06,0.263,-4.65,-0.46,1.1,0.273,0.015,0.000,0.270,0.177,0.000,0.276
1,Wilbur,Miles,PIT,25,CF,OF,3.1,79,80,283,250,74,12,.296,.367,.536,.903,40,40,20,2,42,34,11,4,26,44,.390,.240,.316,2,2,134,3,4,0,3.5,20.8,0.176,.092,.459,14.54,0.35,-2.20,-0.86,0.328,12.16,1.19,3.1,0.296,0.217,0.733,0.308,0.057,0.000,0.281
1,Gregg,Crosby,BSD,37,3B,1B,2.8,78,80,267,236,73,6,.309,.378,.453,.832,26,52,14,1,28,21,1,1,26,31,.366,.144,.332,0,3,107,2,3,0,3.3,39.3,0.131,.097,.288,9.31,-0.31,1.04,-0.52,0.310,9.83,0.96,2.8,0.309,0.025,0.500,0.211,0.043,0.000,0.278
1,Uriah,Haynes,JAK,25,LF,OF,1.8,75,80,247,216,49,13,.227,.317,.440,.757,33,30,5,1,27,19,1,1,25,40,.334,.213,.220,1,1,95,4,3,0,3.1,16.6,0.185,.101,.388,1.59,-0.29,-1.27,0.69,0.287,1.00,0.10,1.8,0.227,0.034,0.500,0.308,0.045,0.000,0.287
1,Chandler,Stanton,SEO,41,SS,3B,1.1,74,80,258,227,53,8,.233,.320,.410,.730,36,31,12,2,29,22,6,1,25,33,.324,.176,.242,2,0,93,4,10,0,3.2,28.4,0.145,.097,.415,-4.48,0.71,-3.91,0.60,0.299,-6.79,-0.67,1.1,0.233,0.117,0.857,0.378,0.152,0.000,0.281
1,Caesar,Showie,NYN,30,LF,RF,1.5,73,80,242,211,51,7,.242,.325,.389,.714,34,35,8,1,28,16,1,2,25,47,.318,.147,.277,2,2,82,2,1,0,3.0,30.1,0.223,.103,.314,-2.31,-0.74,0.16,0.71,0.281,-1.91,-0.19,1.5,0.242,0.048,0.333,0.380,0.015,0.000,0.256
1,Gerald,Huxley,CAS,32,1B,2B,2.0,74,80,243,215,57,12,.265,.350,.451,.801,34,41,4,0,27,16,1,0,25,44,.355,.186,.283,0,0,97,3,1,0,3.0,17.9,0.205,.103,.281,4.26,0.15,1.01,-2.06,0.282,3.64,0.36,2.0,0.265,0.014,1.000,0.301,0.015,0.000,0.278
1,Chewie,Barber,GLA,24,SS,IF,1.7,67,80,226,198,53,4,.268,.351,.419,.770,19,33,14,2,20,20,0,0,25,42,.341,.152,.320,1,1,83,1,5,0,2.8,49.5,0.212,.111,.377,1.25,-0.04,-0.22,0.84,0.262,2.09,0.21,1.7,0.268,0.000,0.000,0.200,0.084,0.000,0.251
1,Nubs,Sloan,DUB,32,2B,SS,2.6,79,80,282,249,72,11,.289,.356,.466,.822,32,50,11,0,38,22,5,2,25,58,.359,.177,.332,1,4,116,3,3,0,3.5,22.6,0.233,.089,.306,5.56,0.04,1.49,-0.19,0.327,7.23,0.71,2.6,0.289,0.090,0.714,0.236,0.043,0.000,0.261
1,Dennis,Roy,GLA,25,SS,3B,2.6,78,80,263,234,68,12,.291,.361,.517,.878,31,40,15,1,41,28,8,6,25,49,.381,.226,.320,0,2,121,2,7,0,3.3,19.5,0.209,.095,.412,9.63,-1.15,-1.34,0.63,0.305,8.08,0.79,2.6,0.291,0.209,0.571,0.229,0.101,0.000,0.273
1,Pat,Pitts,DAK,33,RF,LF,2.9,78,80,291,260,77,11,.296,.366,.512,.877,47,46,17,3,32,31,1,2,25,29,.381,.215,.299,1,1,133,4,1,0,3.6,23.6,0.112,.086,.403,11.90,-0.75,0.46,-2.86,0.338,9.08,0.89,2.9,0.296,0.040,0.333,0.379,0.014,0.000,0.296
1,Gerardo,Woodward,VAL,25,1B,3B,2.5,77,80,284,255,77,7,.302,.369,.455,.824,34,54,14,2,32,23,2,3,25,33,.363,.153,.326,2,0,116,2,4,0,3.6,36.4,0.129,.088,.299,9.31,-1.01,-1.72,-1.34,0.330,5.57,0.55,2.5,0.302,0.062,0.400,0.278,0.058,0.000,0.280
1,Brandon,Snyder,DAK,25,CF,OF,3.7,77,80,272,241,77,17,.320,.397,.610,1.007,44,44,13,3,52,33,4,8,25,35,.433,.290,.317,0,0,147,6,1,0,3.4,14.2,0.145,.092,.429,22.24,-2.85,0.13,-0.84,0.316,18.99,1.86,3.7,0.320,0.160,0.333,0.297,0.015,0.000,0.306
1,Jean-Paul,Canard,CAS,25,RF,OF,1.1,68,80,231,205,45,9,.220,.299,.395,.694,29,28,7,1,27,17,2,1,24,56,.307,.176,.254,0,2,81,0,1,0,2.9,22.8,0.273,.104,.378,-4.80,-0.09,0.35,-0.55,0.268,-4.82,-0.47,1.1,0.220,0.058,0.667,0.333,0.017,0.000,0.249
1,Rustie,Meyers,NYF,32,1B,3B,1.8,77,80,258,229,53,12,.231,.307,.445,.753,32,29,11,1,38,24,3,1,24,51,.329,.214,.244,1,2,102,2,0,0,3.2,19.1,0.223,.093,.453,-0.32,0.11,1.43,-1.34,0.299,0.18,0.02,1.8,0.231,0.073,0.750,0.299,0.000,0.000,0.270
1,Rodney,Morales,HAV,32,SS,3B,0.9,72,80,219,189,44,0,.233,.323,.275,.598,12,36,8,0,14,8,1,0,24,29,.277,.042,.272,2,2,52,2,2,0,2.7,Infinity,0.153,.110,.182,-8.95,0.16,2.28,0.58,0.254,-5.68,-0.56,0.9,0.233,0.016,1.000,0.171,0.031,0.000,0.254
1,Angelo,Dewpole,KBC,28,3B,1B,1.8,72,80,249,219,55,10,.251,.327,.438,.765,30,34,11,0,39,21,1,0,24,45,.336,.187,.269,1,3,96,2,5,0,3.1,21.9,0.205,.096,.382,1.57,0.16,-0.80,-0.48,0.289,0.73,0.07,1.8,0.251,0.017,1.000,0.282,0.078,0.000,0.270
1,Bjorn,Monroe,PDX,34,1B,C,1.8,78,80,268,243,64,9,.263,.332,.420,.752,25,44,11,0,33,20,0,1,24,49,.333,.156,.297,0,0,102,1,0,0,3.4,27.0,0.202,.090,.313,-0.31,-0.50,0.56,-0.45,0.311,-0.39,-0.04,1.8,0.263,0.014,0.000,0.200,0.000,0.000,0.265
1,Joey,Conrad,PDX,24,1B,OF,1.2,79,80,278,249,66,5,.265,.329,.390,.718,27,47,12,2,30,19,1,4,24,38,.318,.124,.292,1,3,97,1,1,0,3.5,49.8,0.153,.086,.288,-3.63,-1.65,0.10,-2.07,0.323,-6.93,-0.68,1.2,0.265,0.069,0.200,0.256,0.014,0.000,0.268
1,Payton,Friedman,GLA,38,1B,3B,2.8,77,80,257,229,64,19,.279,.342,.585,.928,38,33,11,1,41,31,0,0,24,45,.395,.306,.266,0,4,134,0,2,0,3.2,12.1,0.197,.093,.484,12.03,-0.04,-0.15,-1.34,0.298,10.80,1.06,2.8,0.279,0.000,0.000,0.275,0.029,0.000,0.299
1,Cruz,Mercury,NYN,26,SS,2B,2.6,78,80,287,257,73,11,.284,.351,.486,.837,40,43,19,0,48,30,2,4,24,24,.366,.202,.278,2,1,125,3,4,0,3.6,23.4,0.093,.084,.411,8.11,-1.45,0.80,-0.75,0.333,7.05,0.69,2.6,0.284,0.086,0.333,0.326,0.058,0.000,0.302
1,Ken,Noble,NYN,32,2B,SS,2.6,69,80,241,215,63,9,.293,.369,.484,.853,33,41,12,1,38,22,1,0,24,42,.374,.191,.329,0,0,104,2,3,0,3.0,23.9,0.195,.100,.349,8.55,0.15,1.00,-0.17,0.280,9.82,0.96,2.6,0.293,0.015,1.000,0.300,0.049,0.000,0.271
1,Ned,Skahl,SPT,29,RF,OF,2.9,78,80,264,235,70,11,.298,.375,.494,.869,38,47,11,1,43,23,4,2,24,46,.381,.196,.331,0,0,116,5,3,0,3.3,21.4,0.196,.091,.329,12.38,-0.15,-1.06,-0.64,0.306,10.84,1.06,2.9,0.298,0.079,0.667,0.307,0.043,0.000,0.274
1,Caden,Daniels,PIT,39,RF,,0.4,74,80,253,227,46,4,.203,.278,.326,.604,28,27,14,1,28,19,6,4,23,64,.272,.123,.263,1,1,74,1,1,0,3.2,56.8,0.282,.091,.413,-10.82,-0.64,0.82,-2.67,0.294,-13.01,-1.28,0.4,0.203,0.196,0.600,0.364,0.015,0.000,0.228
1,Kannon,Friendly,BBR,28,CF,1B/OF,0.7,70,80,235,205,44,5,.215,.296,.322,.618,30,32,7,0,21,12,2,1,23,58,.280,.107,.269,2,3,66,2,1,0,2.9,41.0,0.283,.098,.273,-9.18,-0.09,0.07,-0.57,0.273,-9.50,-0.93,0.7,0.215,0.053,0.667,0.391,0.016,0.000,0.232
1,Briggs,Bernal,JSB,37,CF,1B/OF,1.8,80,80,287,258,62,10,.240,.308,.403,.711,36,41,10,1,29,21,11,1,23,32,.314,.163,.239,1,2,104,3,2,0,3.6,25.8,0.124,.080,.339,-2.59,1.70,-0.60,-0.66,0.333,-1.80,-0.18,1.8,0.240,0.179,0.917,0.333,0.028,0.000,0.290
1,Lionel,Fox,NYF,28,2B,SS,0.7,76,80,225,199,48,5,.241,.317,.347,.664,20,37,6,0,23,11,4,1,23,45,.299,.106,.285,1,2,69,0,9,0,2.8,39.8,0.226,.102,.229,-5.57,0.31,-3.38,-0.18,0.261,-8.57,-0.84,0.7,0.241,0.083,0.800,0.227,0.133,0.000,0.250
1,Pine,Eckles,VAL,36,SS,3B,1.6,74,80,240,211,51,9,.242,.329,.408,.737,31,34,8,0,25,17,3,0,23,44,.328,.166,.264,0,1,86,5,9,0,3.0,23.4,0.209,.096,.333,1.08,0.56,-3.13,0.60,0.279,-0.61,-0.06,1.6,0.242,0.048,1.000,0.314,0.137,0.000,0.267
1,Kyrie,Boone,JAK,34,3B,SS,1.9,76,80,253,224,57,9,.254,.321,.451,.772,32,31,17,0,46,26,0,0,23,46,.336,.196,.277,1,4,101,1,6,0,3.2,24.9,0.205,.091,.456,2.13,-0.04,-0.81,0.06,0.294,1.64,0.16,1.9,0.254,0.000,0.000,0.319,0.089,0.000,0.267
1,Maeve,McClain,JAK,30,RF,LF,1.7,78,80,276,250,64,9,.256,.320,.428,.748,39,41,12,2,34,23,6,1,23,41,.329,.172,.274,1,1,107,1,3,0,3.5,27.8,0.164,.083,.359,0.78,0.70,-1.11,-2.86,0.320,-2.17,-0.21,1.7,0.256,0.108,0.857,0.380,0.043,0.000,0.276
1,Killer,Porpeta,BUS,37,LF,OF,2.0,74,77,256,228,59,12,.259,.328,.487,.815,38,33,12,2,38,26,12,4,23,44,.353,.228,.269,0,3,111,2,1,0,3.3,19.0,0.193,.090,.441,1.32,0.56,0.29,0.68,0.297,3.14,0.31,2.0,0.259,0.276,0.750,0.361,0.015,0.000,0.279
1,Tyson,Arroyo,NYF,23,CF,OF,1.3,77,80,240,213,56,5,.263,.338,.376,.713,26,42,9,0,23,14,0,0,23,64,.319,.113,.349,0,2,80,2,2,0,3.0,42.6,0.3,.096,.250,-1.99,-0.05,-0.65,-0.84,0.279,-3.25,-0.32,1.3,0.263,0.000,0.000,0.276,0.029,0.000,0.226
1,Jada,Beasley,SPT,20,CF,OF,3.3,79,80,285,252,68,18,.270,.340,.544,.884,44,36,13,1,40,32,5,2,23,46,.381,.274,.263,3,2,137,5,0,0,3.6,14.0,0.183,.081,.471,13.05,0.05,0.95,-0.86,0.331,13.52,1.33,3.3,0.270,0.109,0.714,0.333,0.000,0.000,0.295
1,Play,Eel,SCS,36,3B,SS,1.7,79,80,247,222,61,4,.275,.348,.378,.727,25,46,11,0,18,15,0,0,23,37,.326,.104,.315,0,0,84,2,4,0,3.1,55.5,0.167,.093,.246,-1.37,-0.05,0.92,0.06,0.287,-0.15,-0.01,1.7,0.275,0.000,0.000,0.256,0.057,0.000,0.263
1,Killer,Solis,CHI,37,CF,OF,2.7,76,80,265,236,66,12,.280,.350,.492,.841,35,42,10,2,37,24,0,1,23,50,.367,.212,.309,2,1,116,3,0,0,3.3,19.7,0.212,.087,.364,8.80,-0.50,0.91,-0.83,0.308,8.69,0.85,2.7,0.280,0.015,0.000,0.288,0.000,0.000,0.272
1,Skylar,Frye,JSB,33,2B,3B,2.8,78,80,260,233,66,11,.283,.351,.476,.828,30,43,12,0,32,23,1,0,23,46,.363,.193,.311,1,1,111,2,3,0,3.3,21.2,0.197,.088,.348,7.74,0.15,1.55,0.68,0.302,10.42,1.02,2.8,0.283,0.015,1.000,0.238,0.043,0.000,0.274
1,Flutter,Blanchard,DAK,25,RF,OF,3.2,79,80,286,252,73,16,.290,.356,.544,.899,45,41,16,0,45,32,0,0,23,28,.387,.254,.269,2,4,137,5,1,0,3.6,15.8,0.111,.080,.438,12.83,-0.05,0.53,-0.64,0.332,13.00,1.28,3.2,0.290,0.000,0.000,0.341,0.014,0.000,0.311
1,Evilyn,Doom,NYN,26,CF,OF,2.6,78,80,292,263,78,6,.297,.360,.449,.808,47,51,20,1,27,27,4,2,23,31,.355,.152,.316,0,2,118,4,0,0,3.7,43.8,0.118,.079,.346,5.97,-0.16,0.93,-0.85,0.339,6.24,0.61,2.6,0.297,0.077,0.667,0.414,0.000,0.000,0.281
1,Michio,Marin,BUS,24,2B,3B,1.8,73,80,233,205,63,2,.307,.375,.405,.780,31,48,12,1,24,15,7,1,23,33,.346,.098,.353,1,3,83,1,4,0,2.9,102.5,0.161,.099,.238,0.27,0.90,0.51,0.64,0.270,2.59,0.25,1.8,0.307,0.111,0.875,0.341,0.062,0.000,0.259
1,Stamp,Tumblo,DUB,29,SS,2B,2.2,74,80,261,232,74,4,.319,.387,.427,.814,30,58,11,1,32,16,3,4,23,28,.362,.108,.347,0,2,99,4,5,0,3.3,58.0,0.121,.088,.216,5.78,-1.26,-0.19,-0.71,0.303,3.92,0.38,2.2,0.319,0.082,0.429,0.268,0.076,0.000,0.276
1,Ty,Summers,PIT,25,CF,1B/OF,3.5,79,80,284,258,83,10,.322,.378,.523,.901,51,54,16,3,43,29,24,6,23,54,.392,.202,.374,1,1,135,1,2,0,3.6,25.8,0.209,.081,.349,15.05,2.04,-0.61,-0.65,0.330,16.17,1.59,3.5,0.322,0.385,0.800,0.423,0.028,0.000,0.264
1,Cassius,Ortega,MFP,28,CF,OF,0.6,73,80,251,226,51,6,.226,.291,.327,.618,22,40,5,0,20,11,6,5,22,23,.278,.102,.225,0,3,74,0,0,0,3.1,37.7,0.102,.088,.216,-10.23,-1.09,0.87,-0.80,0.291,-10.95,-1.08,0.6,0.226,0.177,0.545,0.239,0.000,0.000,0.288
1,Linfield,O'Connor,JSB,31,1B,,1.5,78,80,249,225,52,11,.231,.302,.431,.734,31,29,12,0,36,23,1,0,22,55,.323,.200,.258,1,0,97,1,0,0,3.1,20.5,0.244,.088,.442,-0.59,0.16,0.57,-2.32,0.289,-1.88,-0.18,1.5,0.231,0.019,1.000,0.313,0.000,0.000,0.261
1,Leah,Yaughd,MTL,27,SS,,1.2,71,80,256,228,53,7,.232,.302,.368,.670,26,36,10,0,26,17,0,2,22,36,.298,.136,.245,1,3,84,2,1,0,3.2,32.6,0.158,.086,.321,-7.44,-0.94,2.81,-0.14,0.297,-5.42,-0.53,1.2,0.232,0.033,0.000,0.271,0.016,0.000,0.274
1,Orbit,Giles,CAR,26,CF,1B/OF,1.3,70,80,240,213,53,8,.249,.318,.437,.755,32,32,10,3,31,21,8,3,22,75,.329,.188,.338,1,3,93,1,2,0,3.0,26.6,0.352,.092,.396,-2.35,0.21,-0.72,-0.57,0.279,-3.16,-0.31,1.3,0.249,0.200,0.727,0.353,0.032,0.000,0.221
1,Norbert,Best,NGO,27,RF,OF,2.7,76,80,260,238,65,14,.273,.335,.504,.839,42,38,13,0,30,27,2,1,22,42,.365,.231,.280,0,0,120,0,0,0,3.3,17.0,0.176,.085,.415,8.54,-0.09,1.27,-0.62,0.302,9.40,0.92,2.7,0.273,0.050,0.667,0.384,0.000,0.000,0.288
1,Maddison,Vaughan,SPT,28,1B,,1.8,68,80,220,193,53,9,.275,.349,.456,.805,27,36,8,0,34,17,0,0,22,58,.353,.181,.344,2,2,88,1,1,0,2.8,21.4,0.301,.100,.321,5.35,-0.04,-0.29,-2.02,0.255,3.26,0.32,1.8,0.275,0.000,0.000,0.269,0.017,0.000,0.242
1,Bro,Benitez,BOS,28,RF,OF,2.3,75,80,264,232,64,11,.276,.351,.496,.847,30,35,18,0,32,29,0,0,22,46,.369,.220,.299,2,2,115,6,2,0,3.3,21.1,0.198,.083,.453,5.71,-0.05,-0.32,-0.61,0.306,5.04,0.49,2.3,0.276,0.000,0.000,0.235,0.030,0.000,0.274
1,Romeo,Gangnam,NYF,27,3B,1B,3.1,76,80,275,246,72,13,.293,.360,.524,.884,36,42,16,1,42,30,0,0,22,30,.383,.232,.288,0,2,129,5,3,0,3.4,18.9,0.122,.080,.417,11.59,-0.05,0.95,-0.50,0.319,12.30,1.21,3.1,0.293,0.000,0.000,0.267,0.044,0.000,0.300
1,Raymond,Lancely,BUS,33,1B,,2.4,77,80,262,236,70,13,.297,.363,.513,.875,30,45,12,0,35,25,0,0,22,26,.381,.216,.288,0,1,121,3,0,0,3.3,18.2,0.11,.084,.357,7.35,-0.05,0.56,-2.29,0.304,5.88,0.58,2.4,0.297,0.000,0.000,0.207,0.000,0.000,0.306
1,Corey,Lawrence,HON,29,RF,OF,3.6,79,80,277,246,74,15,.301,.355,.561,.916,37,41,17,1,61,33,0,1,22,38,.391,.260,.296,1,6,138,2,0,0,3.5,16.4,0.154,.079,.446,17.14,-0.50,1.32,-0.64,0.321,17.64,1.73,3.6,0.301,0.015,0.000,0.265,0.000,0.000,0.296
